,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
190,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:25,TK,1,490,272
191,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:25,TK,1,490,280
192,2023-12-10,Cluj,Istanbul,2023-12-27,08:40,18:40,RO,1,540,251
193,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:35,TK,1,500,291
194,2023-12-10,Cluj,Istanbul,2023-12-27,07:00,12:45,RO,1,285,551
195,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:35,TK,1,500,301
196,2023-12-10,Cluj,Istanbul,2023-12-27,08:40,17:55,RO,1,495,311
197,2023-12-10,Cluj,Istanbul,2023-12-27,08:40,17:55,PC,1,495,320
198,2023-12-10,Cluj,Istanbul,2023-12-27,08:40,17:55,RO,1,495,374
199,2023-12-10,Cluj,Istanbul,2023-12-27,06:10,21:00,PC,1,830,219
200,2023-12-10,Cluj,Istanbul,2023-12-27,07:00,12:45,H,1,285,695
201,2023-12-10,Cluj,Istanbul,2023-12-27,10:45,23:10,RO,1,685,289
202,2023-12-10,Cluj,Istanbul,2023-12-27,07:35,21:00,H,1,745,271
203,2023-12-10,Cluj,Istanbul,2023-12-27,10:45,19:30,RO,1,465,459
204,2023-12-10,Cluj,Istanbul,2023-12-27,08:40,18:40,H,1,540,397
205,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:25,PC,1,490,452
206,2023-12-10,Cluj,Istanbul,2023-12-27,13:55,00:35,H,1,580,371
207,2023-12-10,Cluj,Istanbul,2023-12-27,14:15,23:35,PC,1,500,464
208,2023-12-10,Cluj,Istanbul,2023-12-27,07:00,18:40,A,1,640,361
209,2023-12-10,Cluj,Istanbul,2023-12-27,06:10,21:00,PC,2,830,218
210,2023-12-10,Istanbul,Cluj,2023-12-27,08:05,08:40,AF,0,95,142
211,2023-12-10,Istanbul,Cluj,2023-12-27,10:10,13:50,AF,1,280,167
212,2023-12-10,Istanbul,Cluj,2023-12-27,19:35,23:30,AF,1,295,173
213,2023-12-10,Istanbul,Cluj,2023-12-27,08:00,13:15,AF,1,375,155
214,2023-12-10,Istanbul,Cluj,2023-12-27,19:30,23:30,AF,1,300,214
215,2023-12-10,Istanbul,Cluj,2023-12-27,19:30,23:30,AF,1,300,225
216,2023-12-10,Istanbul,Cluj,2023-12-27,19:35,23:30,TK,1,295,224
217,2023-12-10,Istanbul,Cluj,2023-12-27,19:30,23:30,TK,1,300,224
218,2023-12-10,Istanbul,Cluj,2023-12-27,19:35,23:30,PC,1,295,234
219,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,19:10,RO,1,350,212
220,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,19:10,PC,1,350,214
221,2023-12-10,Istanbul,Cluj,2023-12-27,08:35,13:50,RO,1,375,212
222,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,19:10,RO,1,350,224
223,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,20:40,RO,1,440,183
224,2023-12-10,Istanbul,Cluj,2023-12-27,08:35,13:50,LO,1,375,214
225,2023-12-10,Istanbul,Cluj,2023-12-27,13:10,22:00,LO,1,590,138
226,2023-12-10,Istanbul,Cluj,2023-12-27,08:35,13:50,RO,1,375,224
227,2023-12-10,Istanbul,Cluj,2023-12-27,11:30,19:30,RO,1,540,157
228,2023-12-10,Istanbul,Cluj,2023-12-27,10:10,17:25,TK,1,495,180
229,2023-12-10,Istanbul,Cluj,2023-12-27,11:40,19:10,RO,1,510,173
230,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,20:40,TK,1,440,216
231,2023-12-10,Istanbul,Cluj,2023-12-27,00:15,08:00,RO,1,525,173
232,2023-12-10,Istanbul,Cluj,2023-12-27,10:10,20:40,TK,1,690,136
233,2023-12-10,Istanbul,Cluj,2023-12-27,14:25,19:25,TK,1,360,296
234,2023-12-10,Istanbul,Cluj,2023-12-27,10:10,19:10,TK,1,600,171
235,2023-12-10,Istanbul,Cluj,2023-12-27,14:00,00:45,TK,1,705,143
236,2023-12-10,Istanbul,Cluj,2023-12-27,11:40,19:10,TK,1,510,224
237,2023-12-10,Istanbul,Cluj,2023-12-27,11:40,19:10,RO,1,510,234
238,2023-12-10,Istanbul,Cluj,2023-12-27,10:10,20:40,TK,1,690,176
239,2023-12-10,Istanbul,Cluj,2023-12-27,14:20,20:40,RO,1,440,290
240,2023-12-10,Cluj,Istanbul,2023-12-28,21:45,00:30,AF,0,105,192
241,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,280
242,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,286
243,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,291
244,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,19:50,AF,1,275,247
245,2023-12-10,Cluj,Istanbul,2023-12-28,18:30,23:35,AF,1,245,444
246,2023-12-10,Cluj,Istanbul,2023-12-28,05:25,10:50,TK,1,265,424
247,2023-12-10,Cluj,Istanbul,2023-12-28,18:30,23:35,TK,1,245,486
248,2023-12-10,Cluj,Istanbul,2023-12-28,06:10,20:10,TK,1,780,187
249,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,19:50,TK,1,610,247
250,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,23:35,TK,1,500,300
251,2023-12-10,Cluj,Istanbul,2023-12-28,05:25,12:45,TK,1,380,406
252,2023-12-10,Cluj,Istanbul,2023-12-28,17:00,23:35,RO,1,335,482
253,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,18:40,TK,1,540,280
254,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,23:35,RO,1,500,306
255,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,18:40,TK,1,540,286
256,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,18:40,RO,1,540,291
257,2023-12-10,Cluj,Istanbul,2023-12-28,05:25,10:50,PC,1,265,644
258,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,18:40,RO,1,540,297
259,2023-12-10,Cluj,Istanbul,2023-12-28,06:55,18:30,PC,1,635,261
260,2023-12-10,Cluj,Istanbul,2023-12-28,17:00,23:35,H,1,335,523
261,2023-12-10,Cluj,Istanbul,2023-12-28,06:00,20:00,TK,1,780,213
262,2023-12-10,Cluj,Istanbul,2023-12-28,06:00,16:50,H,1,590,305
263,2023-12-10,Cluj,Istanbul,2023-12-28,07:10,18:15,TK,1,605,309
264,2023-12-10,Cluj,Istanbul,2023-12-28,14:15,23:35,RO,1,500,374
265,2023-12-10,Cluj,Istanbul,2023-12-28,07:10,17:20,RO,1,550,352
266,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,17:55,H,1,495,391
267,2023-12-10,Cluj,Istanbul,2023-12-28,08:40,17:55,RO,1,495,396
268,2023-12-10,Cluj,Istanbul,2023-12-28,06:00,20:00,H,2,780,194
269,2023-12-10,Cluj,Istanbul,2023-12-28,06:10,18:05,RO,1,655,308
270,2023-12-10,Istanbul,Cluj,2023-12-28,20:15,20:55,AF,0,100,142
271,2023-12-10,Istanbul,Cluj,2023-12-28,16:00,19:10,AF,1,250,171
272,2023-12-10,Istanbul,Cluj,2023-12-28,16:00,19:10,AF,1,250,176
273,2023-12-10,Istanbul,Cluj,2023-12-28,16:00,20:40,AF,1,340,141
274,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,19:10,AF,1,350,212
275,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,19:10,AF,1,350,216
276,2023-12-10,Istanbul,Cluj,2023-12-28,11:30,19:10,TK,1,520,139
277,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,19:10,TK,1,350,214
278,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,13:50,PC,1,375,212
279,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,19:10,RO,1,350,224
280,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,20:40,PC,1,440,183
281,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,13:50,RO,1,375,214
282,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,13:50,PC,1,375,224
283,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,19:10,A,1,510,173
284,2023-12-10,Istanbul,Cluj,2023-12-28,14:20,19:10,PC,1,350,290
285,2023-12-10,Istanbul,Cluj,2023-12-28,00:15,08:15,A,1,540,174
286,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,19:10,PC,1,510,224
287,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,19:10,H,1,510,234
288,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,19:10,PC,1,510,246
289,2023-12-10,Istanbul,Cluj,2023-12-28,12:00,19:05,H,1,485,269
290,2023-12-10,Istanbul,Cluj,2023-12-28,00:15,08:15,TK,1,540,234
291,2023-12-10,Istanbul,Cluj,2023-12-28,00:15,09:10,RO,1,595,233
292,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,19:10,TK,1,695,212
293,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,19:10,RO,1,510,299
294,2023-12-10,Istanbul,Cluj,2023-12-28,19:35,08:00,TK,1,805,173
295,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,19:10,A,1,695,216
296,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,19:10,TK,1,695,214
297,2023-12-10,Istanbul,Cluj,2023-12-28,11:40,20:40,A,1,600,261
298,2023-12-10,Istanbul,Cluj,2023-12-28,08:35,19:10,PC,1,695,224
299,2023-12-10,Istanbul,Cluj,2023-12-28,00:15,13:50,W,1,875,181
300,2023-12-10,Cluj,Istanbul,2023-12-29,09:30,12:20,AF,0,110,307
301,2023-12-10,Cluj,Istanbul,2023-12-29,17:55,00:35,AF,1,340,149
302,2023-12-10,Cluj,Istanbul,2023-12-29,14:15,18:40,AF,1,205,424
303,2023-12-10,Cluj,Istanbul,2023-12-29,18:30,23:35,AF,1,245,390
304,2023-12-10,Cluj,Istanbul,2023-12-29,06:10,16:50,AF,1,580,196
305,2023-12-10,Cluj,Istanbul,2023-12-29,07:00,12:45,AF,1,285,440
306,2023-12-10,Cluj,Istanbul,2023-12-29,08:40,17:55,TK,1,495,256
307,2023-12-10,Cluj,Istanbul,2023-12-29,14:15,23:35,TK,1,500,256
308,2023-12-10,Cluj,Istanbul,2023-12-29,08:40,17:55,LO,1,495,262
309,2023-12-10,Cluj,Istanbul,2023-12-29,06:10,20:05,LO,1,775,184
310,2023-12-10,Cluj,Istanbul,2023-12-29,14:15,23:35,RO,1,500,291
311,2023-12-10,Cluj,Istanbul,2023-12-29,13:30,22:50,RO,1,500,350
312,2023-12-10,Cluj,Istanbul,2023-12-29,08:40,18:40,H,1,540,321
313,2023-12-10,Cluj,Istanbul,2023-12-29,14:15,23:35,TK,1,500,374
314,2023-12-10,Cluj,Istanbul,2023-12-29,14:30,23:15,H,1,465,419
315,2023-12-10,Cluj,Istanbul,2023-12-29,17:55,23:55,TK,1,300,717
