,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
77,2023-12-18,Bucuresti,Istanbul,2023-12-23,04:45,10:10,RO,1,265,322
78,2023-12-18,Bucuresti,Istanbul,2023-12-23,14:10,22:35,TK,1,445,199
79,2023-12-18,Bucuresti,Istanbul,2023-12-23,12:10,21:35,TK,1,505,181
80,2023-12-18,Bucuresti,Istanbul,2023-12-26,08:35,10:50,AF,0,75,202
81,2023-12-18,Bucuresti,Istanbul,2023-12-26,08:35,10:50,AF,0,75,214
82,2023-12-18,Bucuresti,Istanbul,2023-12-26,21:10,23:35,AF,0,85,190
83,2023-12-18,Bucuresti,Istanbul,2023-12-26,21:10,23:25,AF,0,75,220
84,2023-12-18,Bucuresti,Istanbul,2023-12-26,21:10,23:25,AF,0,75,236
85,2023-12-18,Bucuresti,Istanbul,2023-12-26,21:10,23:35,AF,0,85,261
86,2023-12-18,Bucuresti,Istanbul,2023-12-26,15:25,17:55,RO,0,90,334
87,2023-12-18,Bucuresti,Istanbul,2023-12-26,10:15,12:45,RO,0,90,394
88,2023-12-18,Bucuresti,Istanbul,2023-12-26,15:25,17:55,TK,0,90,501
89,2023-12-18,Bucuresti,Istanbul,2023-12-26,10:15,12:45,TK,0,90,549
90,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,18:30,TK,1,320,148
91,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,19:40,TK,1,390,142
92,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,19:30,RO,1,380,148
93,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,20:50,RO,1,460,142
94,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,22:20,TK,1,550,136
95,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,20:30,TK,1,440,166
96,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,21:35,RO,1,505,148
97,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,22:25,RO,1,555,148
98,2023-12-18,Bucuresti,Istanbul,2023-12-26,12:10,00:05,TK,1,655,136
99,2023-12-18,Bucuresti,Istanbul,2023-12-26,04:45,10:50,TK,1,305,322
100,2023-12-18,Istanbul,Bucuresti,2023-12-26,14:20,14:35,AF,0,75,98
101,2023-12-18,Istanbul,Bucuresti,2023-12-26,19:30,19:50,AF,0,80,98
102,2023-12-18,Istanbul,Bucuresti,2023-12-26,08:35,08:55,AF,0,80,98
103,2023-12-18,Istanbul,Bucuresti,2023-12-26,14:20,14:35,AF,0,75,185
104,2023-12-18,Istanbul,Bucuresti,2023-12-26,11:40,11:55,AF,0,75,186
105,2023-12-18,Istanbul,Bucuresti,2023-12-26,19:30,19:50,AF,0,80,185
106,2023-12-18,Istanbul,Bucuresti,2023-12-26,08:35,08:55,TK,0,80,185
107,2023-12-18,Istanbul,Bucuresti,2023-12-26,11:40,11:55,TK,0,75,213
108,2023-12-18,Istanbul,Bucuresti,2023-12-26,07:45,11:20,TK,1,275,70
109,2023-12-18,Istanbul,Bucuresti,2023-12-26,06:45,11:20,TK,1,335,66
110,2023-12-18,Istanbul,Bucuresti,2023-12-26,05:45,11:20,TK,1,395,66
111,2023-12-18,Istanbul,Bucuresti,2023-12-26,11:35,15:45,TK,1,310,145
112,2023-12-18,Istanbul,Bucuresti,2023-12-26,02:15,11:20,RO,1,605,80
113,2023-12-18,Istanbul,Bucuresti,2023-12-26,11:10,18:05,RO,1,475,133
114,2023-12-18,Istanbul,Bucuresti,2023-12-26,12:10,16:15,RO,1,305,227
115,2023-12-18,Istanbul,Bucuresti,2023-12-26,08:00,13:50,RO,1,410,154
116,2023-12-18,Istanbul,Bucuresti,2023-12-26,12:10,16:15,RO,1,305,242
117,2023-12-18,Istanbul,Bucuresti,2023-12-26,16:30,20:45,RO,1,315,263
118,2023-12-18,Istanbul,Bucuresti,2023-12-26,18:25,01:45,RO,1,500,154
119,2023-12-18,Istanbul,Bucuresti,2023-12-26,15:55,00:50,RO,1,595,136
120,2023-12-18,Bucuresti,Istanbul,2023-12-27,11:35,14:00,AF,0,85,127
121,2023-12-18,Bucuresti,Istanbul,2023-12-27,16:25,18:40,AF,0,75,264
122,2023-12-18,Bucuresti,Istanbul,2023-12-27,16:25,18:40,AF,0,75,266
123,2023-12-18,Bucuresti,Istanbul,2023-12-27,08:35,10:50,AF,0,75,290
124,2023-12-18,Bucuresti,Istanbul,2023-12-27,08:35,10:50,AF,0,75,292
125,2023-12-18,Bucuresti,Istanbul,2023-12-27,21:10,23:35,AF,0,85,285
126,2023-12-18,Bucuresti,Istanbul,2023-12-27,21:10,23:25,PC,0,75,393
127,2023-12-18,Bucuresti,Istanbul,2023-12-27,21:10,23:35,PC,0,85,344
128,2023-12-18,Bucuresti,Istanbul,2023-12-27,15:25,17:55,TK,0,90,343
129,2023-12-18,Bucuresti,Istanbul,2023-12-27,15:25,17:55,TK,0,90,349
130,2023-12-18,Bucuresti,Istanbul,2023-12-27,10:15,12:45,TK,0,90,549
131,2023-12-18,Bucuresti,Istanbul,2023-12-27,20:15,06:45,TK,1,570,94
132,2023-12-18,Bucuresti,Istanbul,2023-12-27,13:40,20:50,TK,1,370,236
133,2023-12-18,Bucuresti,Istanbul,2023-12-27,16:05,21:40,TK,1,275,322
134,2023-12-18,Bucuresti,Istanbul,2023-12-27,16:40,23:40,TK,1,360,295
135,2023-12-18,Bucuresti,Istanbul,2023-12-27,20:15,20:00,TK,1,1365,89
136,2023-12-18,Bucuresti,Istanbul,2023-12-27,13:40,23:40,TK,1,540,275
137,2023-12-18,Bucuresti,Istanbul,2023-12-27,10:45,16:00,TK,1,255,632
138,2023-12-18,Bucuresti,Istanbul,2023-12-27,06:25,16:50,RO,1,565,279
139,2023-12-18,Bucuresti,Istanbul,2023-12-27,06:30,17:20,RO,1,590,269
140,2023-12-18,Istanbul,Bucuresti,2023-12-27,10:10,10:35,AF,0,85,62
141,2023-12-18,Istanbul,Bucuresti,2023-12-27,14:20,14:35,AF,0,75,98
142,2023-12-18,Istanbul,Bucuresti,2023-12-27,08:35,08:55,AF,0,80,98
143,2023-12-18,Istanbul,Bucuresti,2023-12-27,19:30,19:50,AF,0,80,98
144,2023-12-18,Istanbul,Bucuresti,2023-12-27,11:40,11:55,AF,0,75,145
145,2023-12-18,Istanbul,Bucuresti,2023-12-27,00:15,00:30,AF,0,75,145
146,2023-12-18,Istanbul,Bucuresti,2023-12-27,19:35,19:50,PC,0,75,159
147,2023-12-18,Istanbul,Bucuresti,2023-12-27,00:15,00:30,PC,0,75,172
148,2023-12-18,Istanbul,Bucuresti,2023-12-27,11:40,11:55,TK,0,75,172
149,2023-12-18,Istanbul,Bucuresti,2023-12-27,19:35,19:50,TK,0,75,172
150,2023-12-18,Istanbul,Bucuresti,2023-12-27,14:20,14:35,TK,0,75,185
151,2023-12-18,Istanbul,Bucuresti,2023-12-27,08:35,08:55,TK,0,80,185
152,2023-12-18,Istanbul,Bucuresti,2023-12-27,19:30,19:50,TK,0,80,185
153,2023-12-18,Istanbul,Bucuresti,2023-12-27,12:05,15:20,TK,1,255,176
154,2023-12-18,Istanbul,Bucuresti,2023-12-27,22:30,03:30,RO,1,360,117
155,2023-12-18,Istanbul,Bucuresti,2023-12-27,12:05,15:20,RO,1,255,182
156,2023-12-18,Istanbul,Bucuresti,2023-12-27,15:30,23:45,RO,1,555,86
157,2023-12-18,Istanbul,Bucuresti,2023-12-27,14:00,17:45,RO,1,285,209
158,2023-12-18,Istanbul,Bucuresti,2023-12-27,16:50,20:20,RO,1,270,237
159,2023-12-18,Istanbul,Bucuresti,2023-12-27,08:00,13:50,RO,1,410,154
160,2023-12-18,Bucuresti,Istanbul,2023-12-28,17:25,19:50,AF,0,85,143
161,2023-12-18,Bucuresti,Istanbul,2023-12-28,16:25,18:40,AF,0,75,320
162,2023-12-18,Bucuresti,Istanbul,2023-12-28,16:25,18:40,AF,0,75,322
163,2023-12-18,Bucuresti,Istanbul,2023-12-28,21:10,23:35,AF,0,85,334
164,2023-12-18,Bucuresti,Istanbul,2023-12-28,08:35,10:50,AF,0,75,393
165,2023-12-18,Bucuresti,Istanbul,2023-12-28,21:10,23:35,AF,0,85,392
166,2023-12-18,Bucuresti,Istanbul,2023-12-28,08:35,10:50,PC,0,75,480
167,2023-12-18,Bucuresti,Istanbul,2023-12-28,15:25,17:55,PC,0,90,394
168,2023-12-18,Bucuresti,Istanbul,2023-12-28,10:15,12:45,TK,0,90,394
169,2023-12-18,Bucuresti,Istanbul,2023-12-28,15:25,17:55,TK,0,90,501
170,2023-12-18,Bucuresti,Istanbul,2023-12-28,10:15,12:45,TK,0,90,549
171,2023-12-18,Bucuresti,Istanbul,2023-12-28,04:45,10:50,TK,1,305,242
172,2023-12-18,Bucuresti,Istanbul,2023-12-28,12:35,23:35,TK,1,600,149
173,2023-12-18,Bucuresti,Istanbul,2023-12-28,18:15,00:30,TK,1,315,320
174,2023-12-18,Bucuresti,Istanbul,2023-12-28,14:10,22:35,RO,1,445,230
175,2023-12-18,Bucuresti,Istanbul,2023-12-28,12:55,22:00,RO,1,485,211
176,2023-12-18,Bucuresti,Istanbul,2023-12-28,06:25,16:50,RO,1,565,210
177,2023-12-18,Bucuresti,Istanbul,2023-12-28,10:45,16:00,RO,1,255,511
178,2023-12-18,Bucuresti,Istanbul,2023-12-28,07:30,17:55,TK,1,565,224
179,2023-12-18,Bucuresti,Istanbul,2023-12-28,07:50,23:35,TK,1,885,135
180,2023-12-18,Istanbul,Bucuresti,2023-12-28,16:00,16:25,AF,0,85,62
181,2023-12-18,Istanbul,Bucuresti,2023-12-28,14:20,14:35,AF,0,75,98
182,2023-12-18,Istanbul,Bucuresti,2023-12-28,19:30,19:50,AF,0,80,98
183,2023-12-18,Istanbul,Bucuresti,2023-12-28,08:35,08:55,AF,0,80,98
184,2023-12-18,Istanbul,Bucuresti,2023-12-28,19:35,19:50,AF,0,75,145
185,2023-12-18,Istanbul,Bucuresti,2023-12-28,11:40,11:55,AF,0,75,145
186,2023-12-18,Istanbul,Bucuresti,2023-12-28,00:15,00:30,PC,0,75,145
187,2023-12-18,Istanbul,Bucuresti,2023-12-28,11:40,11:55,PC,0,75,172
188,2023-12-18,Istanbul,Bucuresti,2023-12-28,19:35,19:50,TK,0,75,172
189,2023-12-18,Istanbul,Bucuresti,2023-12-28,00:15,00:30,TK,0,75,172
190,2023-12-18,Istanbul,Bucuresti,2023-12-28,14:20,14:35,TK,0,75,185
191,2023-12-18,Istanbul,Bucuresti,2023-12-28,08:35,08:55,TK,0,80,185
192,2023-12-18,Istanbul,Bucuresti,2023-12-28,19:30,19:50,TK,0,80,185
193,2023-12-18,Istanbul,Bucuresti,2023-12-28,16:50,20:20,TK,1,270,162
194,2023-12-18,Istanbul,Bucuresti,2023-12-28,11:35,15:20,RO,1,285,167
195,2023-12-18,Istanbul,Bucuresti,2023-12-28,12:40,17:40,RO,1,360,187
196,2023-12-18,Istanbul,Bucuresti,2023-12-28,08:00,13:50,RO,1,410,154
197,2023-12-18,Istanbul,Bucuresti,2023-12-28,11:00,18:05,RO,1,485,152
198,2023-12-18,Istanbul,Bucuresti,2023-12-28,15:35,00:50,RO,1,615,121
199,2023-12-18,Istanbul,Bucuresti,2023-12-28,10:40,18:05,RO,1,505,160
200,2023-12-18,Bucuresti,Istanbul,2023-12-29,10:55,13:20,AF,0,85,157
201,2023-12-18,Bucuresti,Istanbul,2023-12-29,08:35,10:50,AF,0,75,393
202,2023-12-18,Bucuresti,Istanbul,2023-12-29,16:25,18:40,AF,0,75,393
203,2023-12-18,Bucuresti,Istanbul,2023-12-29,21:10,23:35,AF,0,85,391
204,2023-12-18,Bucuresti,Istanbul,2023-12-29,21:10,23:35,AF,0,85,394
205,2023-12-18,Bucuresti,Istanbul,2023-12-29,10:15,12:45,AF,0,90,391
206,2023-12-18,Bucuresti,Istanbul,2023-12-29,08:35,10:50,PC,0,75,480
207,2023-12-18,Bucuresti,Istanbul,2023-12-29,15:25,17:55,PC,0,90,394
208,2023-12-18,Bucuresti,Istanbul,2023-12-29,10:15,12:45,RO,0,90,394
209,2023-12-18,Bucuresti,Istanbul,2023-12-29,15:25,17:55,RO,0,90,501
210,2023-12-18,Bucuresti,Istanbul,2023-12-29,16:05,21:40,RO,1,275,242
211,2023-12-18,Bucuresti,Istanbul,2023-12-29,04:45,10:50,RO,1,305,242
212,2023-12-18,Bucuresti,Istanbul,2023-12-29,13:05,19:00,RO,1,295,284
213,2023-12-18,Bucuresti,Istanbul,2023-12-29,11:50,20:45,RO,1,475,186
214,2023-12-18,Bucuresti,Istanbul,2023-12-29,13:40,20:30,TK,1,350,266
215,2023-12-18,Bucuresti,Istanbul,2023-12-29,13:05,19:30,TK,1,325,302
216,2023-12-18,Bucuresti,Istanbul,2023-12-29,18:30,00:05,RO,1,275,416
217,2023-12-18,Bucuresti,Istanbul,2023-12-29,13:40,20:50,RO,1,370,308
218,2023-12-18,Bucuresti,Istanbul,2023-12-29,16:05,22:50,TK,1,345,327
219,2023-12-18,Bucuresti,Istanbul,2023-12-29,13:05,20:30,TK,1,385,302
220,2023-12-18,Istanbul,Bucuresti,2023-12-29,09:30,09:55,AF,0,85,67
221,2023-12-18,Istanbul,Bucuresti,2023-12-29,14:20,14:35,AF,0,75,98
222,2023-12-18,Istanbul,Bucuresti,2023-12-29,08:35,08:55,AF,0,80,98
223,2023-12-18,Istanbul,Bucuresti,2023-12-29,19:30,19:50,AF,0,80,98
224,2023-12-18,Istanbul,Bucuresti,2023-12-29,19:35,19:50,AF,0,75,145
225,2023-12-18,Istanbul,Bucuresti,2023-12-29,11:40,11:55,AF,0,75,145
226,2023-12-18,Istanbul,Bucuresti,2023-12-29,19:35,19:50,PC,0,75,172
227,2023-12-18,Istanbul,Bucuresti,2023-12-29,11:40,11:55,PC,0,75,172
228,2023-12-18,Istanbul,Bucuresti,2023-12-29,14:20,14:35,TK,0,75,185
229,2023-12-18,Istanbul,Bucuresti,2023-12-29,08:35,08:55,TK,0,80,185
230,2023-12-18,Istanbul,Bucuresti,2023-12-29,19:30,19:50,TK,0,80,185
231,2023-12-18,Istanbul,Bucuresti,2023-12-29,11:35,15:20,TK,1,285,190
232,2023-12-18,Istanbul,Bucuresti,2023-12-29,14:00,17:45,TK,1,285,209
233,2023-12-18,Istanbul,Bucuresti,2023-12-29,00:10,06:35,TK,1,445,134
234,2023-12-18,Istanbul,Bucuresti,2023-12-29,23:55,11:20,RO,1,745,85
235,2023-12-18,Istanbul,Bucuresti,2023-12-29,08:00,13:50,RO,1,410,154
236,2023-12-18,Istanbul,Bucuresti,2023-12-29,18:25,01:45,RO,1,500,154
237,2023-12-18,Istanbul,Bucuresti,2023-12-29,11:30,18:15,RO,1,465,186
238,2023-12-18,Istanbul,Bucuresti,2023-12-29,22:30,03:30,TK,1,360,243
239,2023-12-18,Istanbul,Bucuresti,2023-12-29,11:30,17:45,TK,1,435,211
240,2023-12-18,Bucuresti,Istanbul,2023-12-30,20:30,22:45,AF,0,75,190
241,2023-12-18,Bucuresti,Istanbul,2023-12-30,20:30,22:45,AF,0,75,205
242,2023-12-18,Bucuresti,Istanbul,2023-12-30,21:10,23:35,AF,0,85,190
243,2023-12-18,Bucuresti,Istanbul,2023-12-30,21:10,23:35,AF,0,85,320
244,2023-12-18,Bucuresti,Istanbul,2023-12-30,08:35,10:50,AF,0,75,394
245,2023-12-18,Bucuresti,Istanbul,2023-12-30,10:15,12:45,AF,0,90,392
246,2023-12-18,Bucuresti,Istanbul,2023-12-30,10:15,12:45,RO,0,90,393
247,2023-12-18,Bucuresti,Istanbul,2023-12-30,15:25,17:55,RO,0,90,393
248,2023-12-18,Bucuresti,Istanbul,2023-12-30,08:35,10:50,TK,0,75,480
249,2023-12-18,Bucuresti,Istanbul,2023-12-30,15:25,17:55,TK,0,90,501
250,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,17:35,TK,1,265,156
251,2023-12-18,Bucuresti,Istanbul,2023-12-30,14:10,21:40,TK,1,390,126
252,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,18:30,RO,1,320,179
253,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,19:30,RO,1,380,179
254,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,20:45,RO,1,455,156
255,2023-12-18,Bucuresti,Istanbul,2023-12-30,18:15,00:35,RO,1,320,234
256,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,20:30,RO,1,440,179
257,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:10,22:20,RO,1,550,156
258,2023-12-18,Bucuresti,Istanbul,2023-12-30,14:10,22:35,TK,1,445,187
259,2023-12-18,Bucuresti,Istanbul,2023-12-30,12:35,22:15,TK,1,520,160
260,2023-12-18,Istanbul,Bucuresti,2023-12-30,14:20,14:35,AF,0,75,98
261,2023-12-18,Istanbul,Bucuresti,2023-12-30,08:35,08:55,AF,0,80,98
262,2023-12-18,Istanbul,Bucuresti,2023-12-30,19:30,19:50,AF,0,80,98
263,2023-12-18,Istanbul,Bucuresti,2023-12-30,23:35,23:50,AF,0,75,146
264,2023-12-18,Istanbul,Bucuresti,2023-12-30,11:40,11:55,AF,0,75,159
265,2023-12-18,Istanbul,Bucuresti,2023-12-30,11:40,11:55,AF,0,75,172
266,2023-12-18,Istanbul,Bucuresti,2023-12-30,23:35,23:50,TK,0,75,172
267,2023-12-18,Istanbul,Bucuresti,2023-12-30,14:20,14:35,TK,0,75,185
268,2023-12-18,Istanbul,Bucuresti,2023-12-30,08:35,08:55,TK,0,80,185
269,2023-12-18,Istanbul,Bucuresti,2023-12-30,19:30,19:50,TK,0,80,185
270,2023-12-18,Istanbul,Bucuresti,2023-12-30,07:45,11:20,TK,1,275,121
271,2023-12-18,Istanbul,Bucuresti,2023-12-30,05:45,11:20,TK,1,395,85
272,2023-12-18,Istanbul,Bucuresti,2023-12-30,02:15,11:20,RO,1,605,105
273,2023-12-18,Istanbul,Bucuresti,2023-12-30,08:00,13:50,RO,1,410,159
274,2023-12-18,Istanbul,Bucuresti,2023-12-30,12:10,17:40,RO,1,390,204
275,2023-12-18,Istanbul,Bucuresti,2023-12-30,11:30,19:05,RO,1,515,158
276,2023-12-18,Istanbul,Bucuresti,2023-12-30,00:15,11:20,TK,1,725,106
277,2023-12-18,Istanbul,Bucuresti,2023-12-30,18:25,01:45,TK,1,500,159
278,2023-12-18,Istanbul,Bucuresti,2023-12-30,15:35,00:30,TK,1,595,160
279,2023-12-18,Istanbul,Bucuresti,2023-12-30,13:00,19:05,TK,1,425,252
280,2023-12-18,Istanbul,Bucuresti,2024-01-02,14:20,14:35,AF,0,75,194
281,2023-12-18,Istanbul,Bucuresti,2024-01-02,00:15,00:30,AF,0,75,217
282,2023-12-18,Istanbul,Bucuresti,2024-01-02,00:15,00:30,AF,0,75,239
283,2023-12-18,Istanbul,Bucuresti,2024-01-02,08:35,08:55,AF,0,80,233
284,2023-12-18,Istanbul,Bucuresti,2024-01-02,11:40,11:55,AF,0,75,273
285,2023-12-18,Istanbul,Bucuresti,2024-01-02,11:40,11:55,AF,0,75,276
286,2023-12-18,Istanbul,Bucuresti,2024-01-02,08:35,08:55,TK,0,80,310
287,2023-12-18,Istanbul,Bucuresti,2024-01-02,19:30,19:50,TK,0,80,320
288,2023-12-18,Istanbul,Bucuresti,2024-01-02,14:20,14:35,RO,0,75,568
289,2023-12-18,Istanbul,Bucuresti,2024-01-02,19:30,19:50,RO,0,80,568
290,2023-12-18,Istanbul,Bucuresti,2024-01-02,07:45,11:20,TK,1,275,160
291,2023-12-18,Istanbul,Bucuresti,2024-01-02,08:25,11:35,TK,1,250,209
292,2023-12-18,Istanbul,Bucuresti,2024-01-02,08:25,11:35,TK,1,250,215
293,2023-12-18,Istanbul,Bucuresti,2024-01-02,05:45,11:20,TK,1,395,160
294,2023-12-18,Istanbul,Bucuresti,2024-01-02,11:35,15:45,TK,1,310,217
295,2023-12-18,Istanbul,Bucuresti,2024-01-02,12:10,16:15,TK,1,305,268
296,2023-12-18,Istanbul,Bucuresti,2024-01-02,18:25,01:45,TK,1,500,192
297,2023-12-18,Istanbul,Bucuresti,2024-01-02,10:30,15:30,TK,1,360,306
298,2023-12-18,Istanbul,Bucuresti,2024-01-02,05:30,11:35,RO,1,425,257
299,2023-12-18,Istanbul,Bucuresti,2024-01-02,02:15,11:20,RO,1,605,204
300,2023-12-18,Istanbul,Bucuresti,2024-01-03,10:10,10:35,AF,0,85,237
301,2023-12-18,Istanbul,Bucuresti,2024-01-03,00:15,00:30,AF,0,75,256
