,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
89,2023-12-11,Cluj,Istanbul,2023-12-22,05:25,18:40,TK,1,735,273
90,2023-12-11,Cluj,Istanbul,2023-12-23,21:45,00:30,AF,0,105,196
91,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,10:50,AF,1,265,251
93,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,22:45,AF,1,450,216
94,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,22:45,AF,1,450,228
95,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,23:35,AF,1,500,228
96,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,23:35,TK,1,500,236
97,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,10:20,TK,1,780,179
98,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,12:45,RO,1,380,412
99,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,12:45,RO,1,380,422
100,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,23:35,RO,1,500,350
101,2023-12-11,Cluj,Istanbul,2023-12-23,20:10,12:20,TK,1,910,191
102,2023-12-11,Cluj,Istanbul,2023-12-23,07:10,17:20,RO,1,550,335
103,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,10:20,TK,1,780,226
104,2023-12-11,Cluj,Istanbul,2023-12-23,07:10,20:40,TK,1,750,270
105,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,10:20,TK,1,1145,185
106,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,22:45,TK,1,980,226
107,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,14:15,TK,1,1015,234
108,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,12:45,TK,1,925,272
109,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,18:40,TK,2,735,288
110,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,10:20,TK,1,1145,222
111,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,18:30,TK,2,725,304
112,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,12:45,RO,1,925,297
113,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,17:55,RO,1,690,412
114,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,20:30,RO,2,845,281
115,2023-12-11,Cluj,Istanbul,2023-12-23,14:15,12:45,TK,1,1290,224
116,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,18:40,RO,1,1280,226
117,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,20:45,TK,2,860,284
118,2023-12-11,Cluj,Istanbul,2023-12-23,20:20,18:40,RO,1,1280,232
119,2023-12-11,Cluj,Istanbul,2023-12-23,05:25,21:40,RO,2,915,269
120,2023-12-11,Cluj,Istanbul,2023-12-26,21:45,00:30,AF,0,105,302
121,2023-12-11,Cluj,Istanbul,2023-12-26,17:00,23:35,AF,1,335,309
122,2023-12-11,Cluj,Istanbul,2023-12-26,17:00,23:25,AF,1,325,316
123,2023-12-11,Cluj,Istanbul,2023-12-26,06:20,21:30,AF,1,850,244
124,2023-12-11,Cluj,Istanbul,2023-12-26,06:00,18:30,AF,1,690,307
125,2023-12-11,Cluj,Istanbul,2023-12-26,07:10,18:05,AF,1,595,363
126,2023-12-11,Cluj,Istanbul,2023-12-26,19:50,10:50,TK,1,840,241
127,2023-12-11,Cluj,Istanbul,2023-12-26,06:00,16:50,TK,1,590,373
128,2023-12-11,Cluj,Istanbul,2023-12-26,07:10,17:20,H,1,550,423
129,2023-12-11,Cluj,Istanbul,2023-12-26,19:50,10:50,TK,1,840,267
130,2023-12-11,Cluj,Istanbul,2023-12-26,06:00,21:25,H,2,865,225
131,2023-12-11,Cluj,Istanbul,2023-12-26,07:10,19:50,TK,2,700,316
132,2023-12-11,Cluj,Istanbul,2023-12-26,20:10,17:20,H,1,1210,232
133,2023-12-11,Cluj,Istanbul,2023-12-26,20:25,11:45,RO,1,860,338
134,2023-12-11,Cluj,Istanbul,2023-12-26,20:10,20:45,H,1,1415,197
135,2023-12-11,Cluj,Istanbul,2023-12-26,19:50,14:00,RO,1,1030,284
136,2023-12-11,Cluj,Istanbul,2023-12-26,07:00,19:50,W,2,710,331
137,2023-12-11,Cluj,Istanbul,2023-12-26,20:10,19:10,W,1,1320,222
138,2023-12-11,Cluj,Istanbul,2023-12-26,17:00,14:00,W,1,1200,259
139,2023-12-11,Cluj,Istanbul,2023-12-26,06:30,17:55,W,1,625,531
140,2023-12-11,Cluj,Istanbul,2023-12-26,20:25,16:50,W,1,1165,285
141,2023-12-11,Cluj,Istanbul,2023-12-26,06:00,17:05,PC,1,605,574
142,2023-12-11,Cluj,Istanbul,2023-12-26,06:20,00:05,W,2,1005,279
143,2023-12-11,Cluj,Istanbul,2023-12-26,17:00,14:00,PC,1,1200,302
144,2023-12-11,Cluj,Istanbul,2023-12-26,20:10,20:30,W,2,1400,198
145,2023-12-11,Cluj,Istanbul,2023-12-26,19:50,18:40,TK,1,1310,273
146,2023-12-11,Cluj,Istanbul,2023-12-26,19:50,12:45,W,1,955,406
147,2023-12-11,Cluj,Istanbul,2023-12-26,14:20,18:30,TK,1,1630,235
148,2023-12-11,Cluj,Istanbul,2023-12-26,07:10,22:35,RO,2,865,365
149,2023-12-11,Cluj,Istanbul,2023-12-26,06:20,00:45,TK,2,1045,304
150,2023-12-11,Istanbul,Cluj,2023-12-26,20:15,20:55,AF,0,100,142
151,2023-12-11,Istanbul,Cluj,2023-12-26,19:30,21:50,AF,1,200,301
152,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,19:10,AF,1,350,212
153,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,19:10,AF,1,350,213
154,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,19:10,AF,1,350,224
155,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,21:50,AF,1,510,183
156,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,19:10,TK,1,510,173
157,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,21:50,TK,1,510,216
158,2023-12-11,Istanbul,Cluj,2023-12-26,16:40,00:45,RO,1,545,209
159,2023-12-11,Istanbul,Cluj,2023-12-26,10:35,00:50,H,1,915,119
160,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,19:10,RO,1,510,224
161,2023-12-11,Istanbul,Cluj,2023-12-26,11:10,00:50,H,1,880,127
162,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,19:10,TK,1,510,234
163,2023-12-11,Istanbul,Cluj,2023-12-26,10:25,19:50,RO,1,625,206
164,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,21:50,TK,1,510,260
165,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,21:50,RO,1,510,290
166,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,21:50,RO,1,670,216
167,2023-12-11,Istanbul,Cluj,2023-12-26,09:15,17:35,RO,1,560,267
168,2023-12-11,Istanbul,Cluj,2023-12-26,08:35,19:10,TK,1,695,212
169,2023-12-11,Istanbul,Cluj,2023-12-26,11:35,19:10,TK,2,515,233
170,2023-12-11,Istanbul,Cluj,2023-12-26,08:35,19:10,TK,1,695,214
171,2023-12-11,Istanbul,Cluj,2023-12-26,08:35,19:10,H,1,695,224
172,2023-12-11,Istanbul,Cluj,2023-12-26,08:35,21:50,TK,1,855,186
173,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,21:50,H,1,670,246
174,2023-12-11,Istanbul,Cluj,2023-12-26,11:35,00:45,RO,2,850,146
175,2023-12-11,Istanbul,Cluj,2023-12-26,11:40,21:50,RO,1,670,268
176,2023-12-11,Istanbul,Cluj,2023-12-26,11:35,21:50,TK,2,675,207
177,2023-12-11,Istanbul,Cluj,2023-12-26,19:30,08:00,A,1,810,214
178,2023-12-11,Istanbul,Cluj,2023-12-26,14:20,00:50,TK,2,690,210
179,2023-12-11,Istanbul,Cluj,2023-12-26,19:30,08:00,A,1,810,219
180,2023-12-11,Cluj,Istanbul,2023-12-27,09:30,12:20,AF,0,110,299
181,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,18:40,AF,1,205,243
182,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,18:40,AF,1,205,251
183,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,18:40,AF,1,205,261
184,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,14:00,AF,1,260,270
185,2023-12-11,Cluj,Istanbul,2023-12-27,18:30,23:25,AF,1,235,352
186,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,14:00,TK,1,360,243
187,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,14:00,TK,1,360,287
188,2023-12-11,Cluj,Istanbul,2023-12-27,18:30,23:35,TK,1,245,482
189,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,18:40,TK,1,540,243
190,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:25,TK,1,490,272
191,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:25,TK,1,490,280
192,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,18:40,RO,1,540,251
193,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,12:45,TK,1,285,520
194,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:35,RO,1,500,291
195,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,12:45,TK,1,285,551
196,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:35,RO,1,500,301
197,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,17:55,PC,1,495,311
198,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,17:55,RO,1,495,360
199,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,12:45,PC,1,285,663
200,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,17:55,H,1,495,374
201,2023-12-11,Cluj,Istanbul,2023-12-27,06:10,21:00,RO,1,830,219
202,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,12:45,H,1,285,695
203,2023-12-11,Cluj,Istanbul,2023-12-27,10:45,23:10,RO,1,685,289
204,2023-12-11,Cluj,Istanbul,2023-12-27,07:35,21:00,H,1,745,271
205,2023-12-11,Cluj,Istanbul,2023-12-27,10:45,19:30,PC,1,465,458
206,2023-12-11,Cluj,Istanbul,2023-12-27,08:40,18:40,H,1,540,397
207,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:25,PC,1,490,452
208,2023-12-11,Cluj,Istanbul,2023-12-27,14:15,23:35,A,1,500,464
209,2023-12-11,Cluj,Istanbul,2023-12-27,07:00,18:40,PC,1,640,361
210,2023-12-11,Istanbul,Cluj,2023-12-27,08:05,08:40,AF,0,95,142
211,2023-12-11,Istanbul,Cluj,2023-12-27,10:10,13:50,AF,1,280,167
212,2023-12-11,Istanbul,Cluj,2023-12-27,19:35,23:30,AF,1,295,173
213,2023-12-11,Istanbul,Cluj,2023-12-27,08:00,13:15,AF,1,375,155
214,2023-12-11,Istanbul,Cluj,2023-12-27,19:30,23:30,AF,1,300,214
215,2023-12-11,Istanbul,Cluj,2023-12-27,19:30,23:30,AF,1,300,219
216,2023-12-11,Istanbul,Cluj,2023-12-27,19:35,23:30,TK,1,295,224
217,2023-12-11,Istanbul,Cluj,2023-12-27,19:30,23:30,TK,1,300,224
218,2023-12-11,Istanbul,Cluj,2023-12-27,19:35,23:30,PC,1,295,234
219,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,19:10,RO,1,350,214
220,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,19:10,PC,1,350,214
221,2023-12-11,Istanbul,Cluj,2023-12-27,08:35,13:50,RO,1,375,214
222,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,19:10,RO,1,350,224
223,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,20:40,RO,1,440,183
224,2023-12-11,Istanbul,Cluj,2023-12-27,08:35,13:50,LO,1,375,214
225,2023-12-11,Istanbul,Cluj,2023-12-27,13:10,22:00,LO,1,590,138
226,2023-12-11,Istanbul,Cluj,2023-12-27,08:35,13:50,RO,1,375,224
227,2023-12-11,Istanbul,Cluj,2023-12-27,11:30,19:30,RO,1,540,157
228,2023-12-11,Istanbul,Cluj,2023-12-27,10:10,17:25,RO,1,495,180
229,2023-12-11,Istanbul,Cluj,2023-12-27,11:40,19:10,RO,1,510,173
230,2023-12-11,Istanbul,Cluj,2023-12-27,00:15,08:00,TK,1,525,173
231,2023-12-11,Istanbul,Cluj,2023-12-27,10:10,20:40,TK,1,690,136
232,2023-12-11,Istanbul,Cluj,2023-12-27,14:00,00:45,TK,1,705,143
233,2023-12-11,Istanbul,Cluj,2023-12-27,11:40,19:10,TK,1,510,224
234,2023-12-11,Istanbul,Cluj,2023-12-27,11:40,19:10,TK,1,510,234
235,2023-12-11,Istanbul,Cluj,2023-12-27,00:15,08:00,RO,1,525,234
236,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,23:30,TK,1,610,214
237,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,23:30,RO,1,610,219
238,2023-12-11,Istanbul,Cluj,2023-12-27,14:20,23:30,TK,1,610,224
239,2023-12-11,Istanbul,Cluj,2023-12-27,08:10,13:15,RO,1,365,410
240,2023-12-11,Cluj,Istanbul,2023-12-28,21:45,00:30,AF,0,105,192
241,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,280
242,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,286
243,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,18:40,AF,1,205,290
244,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,19:50,AF,1,275,247
245,2023-12-11,Cluj,Istanbul,2023-12-28,18:30,23:35,AF,1,245,440
246,2023-12-11,Cluj,Istanbul,2023-12-28,05:25,10:50,TK,1,265,424
247,2023-12-11,Cluj,Istanbul,2023-12-28,18:30,23:35,TK,1,245,486
248,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,23:35,TK,1,500,280
249,2023-12-11,Cluj,Istanbul,2023-12-28,06:10,20:10,TK,1,780,187
250,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,19:50,TK,1,610,247
251,2023-12-11,Cluj,Istanbul,2023-12-28,05:25,12:45,TK,1,380,406
252,2023-12-11,Cluj,Istanbul,2023-12-28,17:00,23:35,RO,1,335,482
253,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,18:40,TK,1,540,280
254,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,18:40,RO,1,540,280
255,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,23:35,TK,1,500,306
256,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,18:40,RO,1,540,286
257,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,18:40,PC,1,540,290
258,2023-12-11,Cluj,Istanbul,2023-12-28,05:25,10:50,RO,1,265,644
259,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,18:40,PC,1,540,297
260,2023-12-11,Cluj,Istanbul,2023-12-28,06:55,18:30,H,1,635,261
261,2023-12-11,Cluj,Istanbul,2023-12-28,17:00,23:35,TK,1,335,523
262,2023-12-11,Cluj,Istanbul,2023-12-28,06:00,20:00,H,1,780,213
263,2023-12-11,Cluj,Istanbul,2023-12-28,06:00,16:50,TK,1,590,305
264,2023-12-11,Cluj,Istanbul,2023-12-28,07:10,18:15,RO,1,605,309
265,2023-12-11,Cluj,Istanbul,2023-12-28,14:15,23:35,RO,1,500,374
266,2023-12-11,Cluj,Istanbul,2023-12-28,07:10,17:20,H,1,550,352
267,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,17:55,RO,1,495,390
268,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,17:55,H,1,495,390
269,2023-12-11,Cluj,Istanbul,2023-12-28,08:40,17:55,RO,1,495,396
270,2023-12-11,Istanbul,Cluj,2023-12-28,20:15,20:55,AF,0,100,142
271,2023-12-11,Istanbul,Cluj,2023-12-28,16:00,19:10,AF,1,250,172
272,2023-12-11,Istanbul,Cluj,2023-12-28,16:00,20:40,AF,1,340,141
273,2023-12-11,Istanbul,Cluj,2023-12-28,14:20,19:10,AF,1,350,214
274,2023-12-11,Istanbul,Cluj,2023-12-28,11:30,19:10,AF,1,520,139
276,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,13:50,TK,1,375,214
277,2023-12-11,Istanbul,Cluj,2023-12-28,14:20,19:10,TK,1,350,224
278,2023-12-11,Istanbul,Cluj,2023-12-28,14:20,20:40,PC,1,440,183
279,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,13:50,RO,1,375,214
280,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,13:50,PC,1,375,224
281,2023-12-11,Istanbul,Cluj,2023-12-28,11:40,19:10,RO,1,510,173
282,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,08:15,PC,1,540,174
283,2023-12-11,Istanbul,Cluj,2023-12-28,11:40,19:10,H,1,510,224
284,2023-12-11,Istanbul,Cluj,2023-12-28,11:40,19:10,PC,1,510,234
285,2023-12-11,Istanbul,Cluj,2023-12-28,12:00,19:05,H,1,485,269
286,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,08:15,TK,1,540,234
287,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,09:10,RO,1,595,233
288,2023-12-11,Istanbul,Cluj,2023-12-28,19:35,08:00,TK,1,805,173
289,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,19:10,RO,1,695,214
290,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,19:10,PC,1,695,219
291,2023-12-11,Istanbul,Cluj,2023-12-28,11:40,20:40,W,1,600,261
292,2023-12-11,Istanbul,Cluj,2023-12-28,08:35,19:10,PC,1,695,224
293,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,13:50,W,1,875,181
294,2023-12-11,Istanbul,Cluj,2023-12-28,19:30,08:00,RO,1,810,214
295,2023-12-11,Istanbul,Cluj,2023-12-28,22:05,13:10,RO,1,965,186
296,2023-12-11,Istanbul,Cluj,2023-12-28,19:30,08:00,TK,1,810,219
297,2023-12-11,Istanbul,Cluj,2023-12-28,19:35,08:00,RO,1,805,234
298,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,13:50,TK,1,875,231
299,2023-12-11,Istanbul,Cluj,2023-12-28,00:15,13:50,RO,1,875,241
300,2023-12-11,Cluj,Istanbul,2023-12-29,09:30,12:20,AF,0,110,307
301,2023-12-11,Cluj,Istanbul,2023-12-29,17:55,00:35,AF,1,340,149
302,2023-12-11,Cluj,Istanbul,2023-12-29,14:15,18:40,AF,1,205,424
303,2023-12-11,Cluj,Istanbul,2023-12-29,18:30,23:35,AF,1,245,390
304,2023-12-11,Cluj,Istanbul,2023-12-29,18:30,23:35,AF,1,245,422
305,2023-12-11,Cluj,Istanbul,2023-12-29,18:30,23:35,AF,1,245,465
306,2023-12-11,Cluj,Istanbul,2023-12-29,06:10,16:50,TK,1,580,196
307,2023-12-11,Cluj,Istanbul,2023-12-29,07:00,12:45,TK,1,285,440
308,2023-12-11,Cluj,Istanbul,2023-12-29,08:40,17:55,LO,1,495,256
309,2023-12-11,Cluj,Istanbul,2023-12-29,12:30,23:15,LO,1,585,225
310,2023-12-11,Cluj,Istanbul,2023-12-29,08:40,17:55,RO,1,495,262
311,2023-12-11,Cluj,Istanbul,2023-12-29,13:30,22:50,RO,1,500,285
312,2023-12-11,Cluj,Istanbul,2023-12-29,14:15,23:35,H,1,500,285
313,2023-12-11,Cluj,Istanbul,2023-12-29,06:10,20:05,TK,1,775,184
314,2023-12-11,Cluj,Istanbul,2023-12-29,14:15,23:35,H,1,500,291
315,2023-12-11,Cluj,Istanbul,2023-12-29,14:15,23:35,TK,1,500,374
316,2023-12-11,Cluj,Istanbul,2023-12-29,14:30,23:15,A,1,465,419
317,2023-12-11,Cluj,Istanbul,2023-12-29,17:55,23:55,TK,1,300,717
