,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
23,2023-12-29,Istanbul,Bucuresti,2023-12-30,14:20,14:35,AF,0,75,163
24,2023-12-29,Istanbul,Bucuresti,2023-12-30,08:35,08:55,AF,0,80,163
25,2023-12-29,Istanbul,Bucuresti,2023-12-30,08:00,13:50,AF,1,410,191
26,2023-12-29,Istanbul,Bucuresti,2023-12-30,18:25,01:45,TK,1,500,191
27,2023-12-29,Istanbul,Bucuresti,2023-12-30,08:00,17:35,TK,1,635,191
28,2023-12-29,Istanbul,Bucuresti,2023-12-30,14:00,00:55,TK,1,715,197
29,2023-12-29,Istanbul,Bucuresti,2023-12-30,11:30,19:05,TK,1,515,287
30,2023-12-29,Istanbul,Bucuresti,2023-12-30,12:10,17:40,RO,1,390,454
31,2023-12-29,Istanbul,Bucuresti,2023-12-30,08:35,17:20,RO,1,585,302
32,2023-12-29,Istanbul,Bucuresti,2023-12-30,10:35,00:55,RO,1,920,204
33,2023-12-29,Istanbul,Bucuresti,2023-12-30,15:35,01:10,RO,1,635,322
34,2023-12-29,Istanbul,Bucuresti,2023-12-30,11:10,00:55,TK,1,885,237
35,2023-12-29,Istanbul,Bucuresti,2023-12-30,08:00,01:45,TK,1,1125,194
36,2023-12-29,Istanbul,Bucuresti,2023-12-30,14:20,02:40,TK,1,800,293
37,2023-12-29,Istanbul,Bucuresti,2023-12-30,06:35,14:00,TK,1,505,468
38,2023-12-29,Istanbul,Bucuresti,2023-12-30,07:25,15:50,LO,1,565,521
39,2023-12-29,Istanbul,Bucuresti,2023-12-30,07:25,16:30,LO,1,605,521
40,2023-12-29,Istanbul,Bucuresti,2024-01-02,00:15,00:30,AF,0,75,198
41,2023-12-29,Istanbul,Bucuresti,2024-01-02,08:35,08:55,AF,0,80,191
42,2023-12-29,Istanbul,Bucuresti,2024-01-02,14:20,14:35,AF,0,75,346
43,2023-12-29,Istanbul,Bucuresti,2024-01-02,19:30,19:50,AF,0,80,399
44,2023-12-29,Istanbul,Bucuresti,2024-01-02,07:45,11:20,AF,1,275,180
45,2023-12-29,Istanbul,Bucuresti,2024-01-02,11:35,15:45,AF,1,310,175
46,2023-12-29,Istanbul,Bucuresti,2024-01-02,05:45,11:20,RO,1,395,163
47,2023-12-29,Istanbul,Bucuresti,2024-01-02,17:25,22:30,RO,1,365,186
48,2023-12-29,Istanbul,Bucuresti,2024-01-02,16:45,22:30,RO,1,405,191
49,2023-12-29,Istanbul,Bucuresti,2024-01-02,16:25,22:30,RO,1,425,186
50,2023-12-29,Istanbul,Bucuresti,2024-01-02,12:10,16:15,TK,1,305,279
51,2023-12-29,Istanbul,Bucuresti,2024-01-02,02:15,11:20,TK,1,605,160
52,2023-12-29,Istanbul,Bucuresti,2024-01-02,15:45,22:30,TK,1,465,218
53,2023-12-29,Istanbul,Bucuresti,2024-01-02,08:25,11:35,TK,1,250,422
54,2023-12-29,Istanbul,Bucuresti,2024-01-02,14:45,22:30,TK,1,525,218
55,2023-12-29,Istanbul,Bucuresti,2024-01-02,13:20,22:30,TK,1,610,195
56,2023-12-29,Istanbul,Bucuresti,2024-01-02,13:35,22:30,PC,1,595,204
57,2023-12-29,Istanbul,Bucuresti,2024-01-02,13:05,22:30,PC,1,625,195
58,2023-12-29,Istanbul,Bucuresti,2024-01-02,13:45,22:30,JU,1,585,211
59,2023-12-29,Istanbul,Bucuresti,2024-01-02,08:00,13:50,JU,1,410,306
60,2023-12-29,Istanbul,Bucuresti,2024-01-03,19:35,19:50,AF,0,75,163
61,2023-12-29,Istanbul,Bucuresti,2024-01-03,10:10,10:35,AF,0,85,180
62,2023-12-29,Istanbul,Bucuresti,2024-01-03,00:15,00:30,AF,0,75,198
63,2023-12-29,Istanbul,Bucuresti,2024-01-03,11:40,11:55,AF,0,75,253
64,2023-12-29,Istanbul,Bucuresti,2024-01-03,14:20,14:35,AF,0,75,404
65,2023-12-29,Istanbul,Bucuresti,2024-01-03,19:30,19:50,AF,0,80,399
66,2023-12-29,Istanbul,Bucuresti,2024-01-03,08:35,08:55,RO,0,80,399
67,2023-12-29,Istanbul,Bucuresti,2024-01-03,12:05,15:20,RO,1,255,211
68,2023-12-29,Istanbul,Bucuresti,2024-01-03,17:15,21:00,RO,1,285,198
69,2023-12-29,Istanbul,Bucuresti,2024-01-03,11:35,15:20,RO,1,285,197
70,2023-12-29,Istanbul,Bucuresti,2024-01-03,16:45,21:00,PC,1,315,207
71,2023-12-29,Istanbul,Bucuresti,2024-01-03,16:50,21:00,PC,1,310,214
72,2023-12-29,Istanbul,Bucuresti,2024-01-03,15:30,23:50,RO,1,560,120
73,2023-12-29,Istanbul,Bucuresti,2024-01-03,13:45,18:05,RO,1,320,219
74,2023-12-29,Istanbul,Bucuresti,2024-01-03,13:45,18:05,TK,1,320,227
75,2023-12-29,Istanbul,Bucuresti,2024-01-03,15:25,21:00,TK,1,395,200
76,2023-12-29,Istanbul,Bucuresti,2024-01-03,15:45,21:00,TK,1,375,223
77,2023-12-29,Istanbul,Bucuresti,2024-01-03,13:30,18:05,TK,1,335,256
78,2023-12-29,Istanbul,Bucuresti,2024-01-03,14:45,21:00,TK,1,435,226
79,2023-12-29,Istanbul,Bucuresti,2024-01-03,13:45,21:00,TK,1,495,200
80,2023-12-29,Istanbul,Bucuresti,2024-01-04,19:35,19:50,AF,0,75,174
81,2023-12-29,Istanbul,Bucuresti,2024-01-04,16:00,16:25,AF,0,85,209
82,2023-12-29,Istanbul,Bucuresti,2024-01-04,11:40,11:55,AF,0,75,253
83,2023-12-29,Istanbul,Bucuresti,2024-01-04,00:15,00:30,AF,0,75,331
84,2023-12-29,Istanbul,Bucuresti,2024-01-04,14:20,14:35,AF,0,75,350
85,2023-12-29,Istanbul,Bucuresti,2024-01-04,08:35,08:55,AF,0,80,393
86,2023-12-29,Istanbul,Bucuresti,2024-01-04,19:30,19:50,RO,0,80,399
87,2023-12-29,Istanbul,Bucuresti,2024-01-04,11:35,15:20,RO,1,285,153
88,2023-12-29,Istanbul,Bucuresti,2024-01-04,12:40,17:40,RO,1,360,204
89,2023-12-29,Istanbul,Bucuresti,2024-01-04,16:50,20:20,RO,1,270,290
90,2023-12-29,Istanbul,Bucuresti,2024-01-04,10:40,18:05,PC,1,505,178
91,2023-12-29,Istanbul,Bucuresti,2024-01-04,10:40,15:20,PC,1,340,273
92,2023-12-29,Istanbul,Bucuresti,2024-01-04,11:00,18:05,TK,1,485,205
93,2023-12-29,Istanbul,Bucuresti,2024-01-04,09:00,17:40,TK,1,580,204
94,2023-12-29,Istanbul,Bucuresti,2024-01-04,16:50,21:50,TK,1,360,369
95,2023-12-29,Istanbul,Bucuresti,2024-01-04,05:30,15:20,TK,1,650,197
96,2023-12-29,Istanbul,Bucuresti,2024-01-04,08:25,15:20,TK,1,475,280
97,2023-12-29,Istanbul,Bucuresti,2024-01-04,08:10,20:20,TK,1,790,182
98,2023-12-29,Istanbul,Bucuresti,2024-01-04,15:35,00:50,RO,1,615,234
99,2023-12-29,Istanbul,Bucuresti,2024-01-04,11:30,20:20,RO,1,590,264
100,2023-12-29,Istanbul,Bucuresti,2024-01-05,09:30,09:55,AF,0,85,209
101,2023-12-29,Istanbul,Bucuresti,2024-01-05,11:40,11:55,AF,0,75,270
102,2023-12-29,Istanbul,Bucuresti,2024-01-05,14:20,14:35,AF,0,75,399
103,2023-12-29,Istanbul,Bucuresti,2024-01-05,19:30,19:45,AF,0,75,399
104,2023-12-29,Istanbul,Bucuresti,2024-01-05,19:35,19:50,AF,0,75,415
105,2023-12-29,Istanbul,Bucuresti,2024-01-05,08:35,08:55,AF,0,80,399
106,2023-12-29,Istanbul,Bucuresti,2024-01-05,16:30,20:20,PC,1,290,161
107,2023-12-29,Istanbul,Bucuresti,2024-01-05,16:50,20:20,PC,1,270,242
108,2023-12-29,Istanbul,Bucuresti,2024-01-05,00:10,06:35,PC,1,445,147
109,2023-12-29,Istanbul,Bucuresti,2024-01-05,16:30,20:45,PC,1,315,224
110,2023-12-29,Istanbul,Bucuresti,2024-01-05,10:40,15:20,TK,1,340,244
111,2023-12-29,Istanbul,Bucuresti,2024-01-05,16:50,20:45,TK,1,295,309
112,2023-12-29,Istanbul,Bucuresti,2024-01-05,14:00,17:40,TK,1,280,368
113,2023-12-29,Istanbul,Bucuresti,2024-01-05,11:35,15:20,TK,1,285,352
114,2023-12-29,Istanbul,Bucuresti,2024-01-05,00:10,10:35,TK,1,685,161
115,2023-12-29,Istanbul,Bucuresti,2024-01-05,08:25,15:20,TK,1,475,222
116,2023-12-29,Istanbul,Bucuresti,2024-01-05,11:30,17:40,RO,1,430,291
117,2023-12-29,Istanbul,Bucuresti,2024-01-05,11:30,18:15,RO,1,465,291
118,2023-12-29,Istanbul,Bucuresti,2024-01-05,14:00,20:20,TK,1,440,319
119,2023-12-29,Istanbul,Bucuresti,2024-01-05,08:10,17:40,TK,1,630,226
120,2023-12-29,Bucuresti,Londra,2023-12-30,19:10,20:55,AF,0,225,80
121,2023-12-29,Bucuresti,Londra,2023-12-30,13:30,14:55,AF,0,205,104
122,2023-12-29,Bucuresti,Londra,2023-12-30,21:50,23:15,AF,0,205,104
123,2023-12-29,Bucuresti,Londra,2023-12-30,15:15,16:50,AF,0,215,110
124,2023-12-29,Bucuresti,Londra,2023-12-30,07:10,08:45,AF,0,215,120
125,2023-12-29,Bucuresti,Londra,2023-12-30,20:20,21:45,AF,0,205,140
126,2023-12-29,Bucuresti,Londra,2023-12-30,06:30,07:55,W,0,205,175
127,2023-12-29,Bucuresti,Londra,2023-12-30,11:25,12:50,W,0,205,186
128,2023-12-29,Bucuresti,Londra,2023-12-30,12:20,14:05,W,0,225,354
129,2023-12-29,Bucuresti,Londra,2023-12-30,17:20,18:55,W,0,215,456
130,2023-12-29,Bucuresti,Londra,2023-12-30,16:05,17:40,FR,0,215,470
131,2023-12-29,Bucuresti,Londra,2023-12-30,08:15,10:00,FR,0,225,470
132,2023-12-29,Bucuresti,Londra,2023-12-30,05:35,09:35,FR,1,360,255
133,2023-12-29,Bucuresti,Londra,2023-12-30,13:55,17:00,FR,1,305,419
134,2023-12-29,Bucuresti,Londra,2023-12-30,07:00,11:05,W,1,365,346
135,2023-12-29,Bucuresti,Londra,2023-12-30,12:55,15:50,W,1,295,448
136,2023-12-29,Bucuresti,Londra,2023-12-30,14:25,18:20,W,1,355,401
137,2023-12-29,Bucuresti,Londra,2023-12-30,17:25,21:25,W,1,360,404
138,2023-12-29,Bucuresti,Londra,2023-12-30,06:00,10:25,FR,1,385,387
139,2023-12-29,Bucuresti,Londra,2023-12-30,06:00,09:45,FR,1,345,453
140,2023-12-29,Londra,Bucuresti,2023-12-30,21:35,02:40,AF,0,185,83
141,2023-12-29,Londra,Bucuresti,2023-12-30,19:35,00:55,AF,0,200,124
142,2023-12-29,Londra,Bucuresti,2023-12-30,16:20,21:25,AF,0,185,217
143,2023-12-29,Londra,Bucuresti,2023-12-30,14:50,20:10,AF,0,200,194
144,2023-12-29,Londra,Bucuresti,2023-12-30,14:50,19:55,AF,0,185,230
145,2023-12-29,Londra,Bucuresti,2023-12-30,05:55,11:00,AF,0,185,259
146,2023-12-29,Londra,Bucuresti,2023-12-30,07:55,13:00,W,0,185,261
147,2023-12-29,Londra,Bucuresti,2023-12-30,09:55,15:15,W,0,200,263
148,2023-12-29,Londra,Bucuresti,2023-12-30,09:25,14:45,W,0,200,284
149,2023-12-29,Londra,Bucuresti,2023-12-30,17:30,22:50,W,0,200,300
150,2023-12-29,Londra,Bucuresti,2023-12-30,08:50,14:10,W,0,200,321
151,2023-12-29,Londra,Bucuresti,2023-12-30,18:10,23:25,W,0,195,344
152,2023-12-29,Londra,Bucuresti,2023-12-30,10:25,17:35,FR,1,310,213
153,2023-12-29,Londra,Bucuresti,2023-12-30,06:30,13:50,FR,1,320,213
154,2023-12-29,Londra,Bucuresti,2023-12-30,18:10,01:45,RO,1,335,213
155,2023-12-29,Londra,Bucuresti,2023-12-30,23:15,10:50,RO,1,575,148
156,2023-12-29,Londra,Bucuresti,2023-12-30,11:45,18:20,FR,1,275,302
157,2023-12-29,Londra,Bucuresti,2023-12-30,17:10,00:10,FR,1,300,300
158,2023-12-29,Londra,Bucuresti,2023-12-30,06:00,12:30,FR,1,270,339
159,2023-12-29,Londra,Bucuresti,2023-12-30,09:00,16:30,FR,1,330,277
160,2023-12-29,Londra,Bucuresti,2024-01-02,21:35,02:40,AF,0,185,64
161,2023-12-29,Londra,Bucuresti,2024-01-02,18:55,23:59,AF,0,184,69
162,2023-12-29,Londra,Bucuresti,2024-01-02,19:35,00:55,AF,0,200,67
163,2023-12-29,Londra,Bucuresti,2024-01-02,08:50,14:10,AF,0,200,67
164,2023-12-29,Londra,Bucuresti,2024-01-02,09:25,14:45,AF,0,200,67
165,2023-12-29,Londra,Bucuresti,2024-01-02,17:30,22:50,AF,0,200,72
166,2023-12-29,Londra,Bucuresti,2024-01-02,13:10,18:15,W,0,185,80
167,2023-12-29,Londra,Bucuresti,2024-01-02,07:05,12:10,W,0,185,140
168,2023-12-29,Londra,Bucuresti,2024-01-02,09:50,15:10,W,0,200,245
169,2023-12-29,Londra,Bucuresti,2024-01-02,14:50,20:10,W,0,200,272
170,2023-12-29,Londra,Bucuresti,2024-01-02,17:45,23:00,FR,0,195,324
171,2023-12-29,Londra,Bucuresti,2024-01-02,10:25,17:35,FR,1,310,212
172,2023-12-29,Londra,Bucuresti,2024-01-02,06:30,13:50,W,1,320,212
173,2023-12-29,Londra,Bucuresti,2024-01-02,08:15,17:50,W,1,455,154
174,2023-12-29,Londra,Bucuresti,2024-01-02,06:20,13:30,W,1,310,234
175,2023-12-29,Londra,Bucuresti,2024-01-02,18:10,01:45,W,1,335,216
176,2023-12-29,Londra,Bucuresti,2024-01-02,21:35,06:35,W,1,420,173
177,2023-12-29,Londra,Bucuresti,2024-01-02,06:55,17:20,W,1,505,149
178,2023-12-29,Londra,Bucuresti,2024-01-02,09:00,16:30,W,1,330,234
179,2023-12-29,Londra,Bucuresti,2024-01-02,20:15,07:50,W,1,575,135
180,2023-12-29,Londra,Bucuresti,2024-01-03,21:35,02:40,AF,0,185,64
181,2023-12-29,Londra,Bucuresti,2024-01-03,15:30,20:35,AF,0,185,69
182,2023-12-29,Londra,Bucuresti,2024-01-03,09:25,14:45,AF,0,200,64
183,2023-12-29,Londra,Bucuresti,2024-01-03,08:50,14:10,AF,0,200,64
184,2023-12-29,Londra,Bucuresti,2024-01-03,17:30,22:50,AF,0,200,64
185,2023-12-29,Londra,Bucuresti,2024-01-03,19:35,00:55,AF,0,200,64
186,2023-12-29,Londra,Bucuresti,2024-01-03,05:55,11:00,W,0,185,70
187,2023-12-29,Londra,Bucuresti,2024-01-03,09:45,14:50,W,0,185,80
188,2023-12-29,Londra,Bucuresti,2024-01-03,07:25,12:30,W,0,185,83
189,2023-12-29,Londra,Bucuresti,2024-01-03,14:50,20:10,W,0,200,242
190,2023-12-29,Londra,Bucuresti,2024-01-03,17:40,22:55,FR,0,195,343
191,2023-12-29,Londra,Bucuresti,2024-01-03,09:25,14:45,FR,0,200,343
192,2023-12-29,Londra,Bucuresti,2024-01-03,15:00,23:50,W,1,410,74
193,2023-12-29,Londra,Bucuresti,2024-01-03,15:25,23:50,W,1,385,91
194,2023-12-29,Londra,Bucuresti,2024-01-03,17:20,01:50,W,1,390,128
195,2023-12-29,Londra,Bucuresti,2024-01-03,06:25,15:20,W,1,415,148
196,2023-12-29,Londra,Bucuresti,2024-01-03,11:50,20:45,W,1,415,156
197,2023-12-29,Londra,Bucuresti,2024-01-03,10:25,17:35,W,1,310,212
198,2023-12-29,Londra,Bucuresti,2024-01-03,06:30,23:50,W,1,920,74
199,2023-12-29,Londra,Bucuresti,2024-01-03,06:30,13:50,W,1,320,212
200,2023-12-29,Londra,Bucuresti,2024-01-04,15:30,20:35,AF,0,185,51
201,2023-12-29,Londra,Bucuresti,2024-01-04,06:00,11:05,AF,0,185,61
202,2023-12-29,Londra,Bucuresti,2024-01-04,21:30,02:35,AF,0,185,64
203,2023-12-29,Londra,Bucuresti,2024-01-04,15:05,20:10,AF,0,185,69
204,2023-12-29,Londra,Bucuresti,2024-01-04,17:30,22:50,AF,0,200,64
205,2023-12-29,Londra,Bucuresti,2024-01-04,19:35,00:55,AF,0,200,64
206,2023-12-29,Londra,Bucuresti,2024-01-04,09:25,14:45,FR,0,200,64
207,2023-12-29,Londra,Bucuresti,2024-01-04,08:50,14:10,FR,0,200,64
208,2023-12-29,Londra,Bucuresti,2024-01-04,12:05,17:10,FR,0,185,74
209,2023-12-29,Londra,Bucuresti,2024-01-04,14:50,20:10,FR,0,200,211
210,2023-12-29,Londra,Bucuresti,2024-01-04,18:15,23:30,FR,0,195,262
211,2023-12-29,Londra,Bucuresti,2024-01-04,08:00,19:00,FR,1,540,38
212,2023-12-29,Londra,Bucuresti,2024-01-04,07:15,19:00,W,1,585,36
213,2023-12-29,Londra,Bucuresti,2024-01-04,10:20,21:00,W,1,520,42
214,2023-12-29,Londra,Bucuresti,2024-01-04,09:40,21:00,FR,1,560,42
215,2023-12-29,Londra,Bucuresti,2024-01-04,08:00,18:50,FR,1,530,45
216,2023-12-29,Londra,Bucuresti,2024-01-04,09:05,19:00,W,1,475,51
217,2023-12-29,Londra,Bucuresti,2024-01-04,06:00,19:00,W,1,660,36
218,2023-12-29,Londra,Bucuresti,2024-01-04,08:50,17:40,W,1,410,61
219,2023-12-29,Londra,Bucuresti,2024-01-04,07:15,18:50,W,1,575,43
220,2023-12-29,Londra,Bucuresti,2024-01-05,09:00,14:05,AF,0,185,49
221,2023-12-29,Londra,Bucuresti,2024-01-05,05:55,11:00,AF,0,185,49
222,2023-12-29,Londra,Bucuresti,2024-01-05,21:35,02:40,AF,0,185,56
223,2023-12-29,Londra,Bucuresti,2024-01-05,17:10,22:15,AF,0,185,57
224,2023-12-29,Londra,Bucuresti,2024-01-05,19:35,00:55,AF,0,200,60
225,2023-12-29,Londra,Bucuresti,2024-01-05,09:25,14:45,AF,0,200,60
226,2023-12-29,Londra,Bucuresti,2024-01-05,17:30,22:50,FR,0,200,60
227,2023-12-29,Londra,Bucuresti,2024-01-05,08:50,14:10,FR,0,200,60
228,2023-12-29,Londra,Bucuresti,2024-01-05,14:50,20:10,FR,0,200,192
229,2023-12-29,Londra,Bucuresti,2024-01-05,18:15,23:30,FR,0,195,227
230,2023-12-29,Londra,Bucuresti,2024-01-05,09:50,15:10,FR,0,200,235
231,2023-12-29,Londra,Bucuresti,2024-01-05,12:35,22:30,FR,1,475,56
232,2023-12-29,Londra,Bucuresti,2024-01-05,13:40,22:40,W,1,420,67
233,2023-12-29,Londra,Bucuresti,2024-01-05,13:55,23:55,W,1,480,63
234,2023-12-29,Londra,Bucuresti,2024-01-05,11:30,22:40,RK,1,550,58
235,2023-12-29,Londra,Bucuresti,2024-01-05,11:00,22:30,RK,1,570,56
236,2023-12-29,Londra,Bucuresti,2024-01-05,13:40,23:55,W,1,495,66
237,2023-12-29,Londra,Bucuresti,2024-01-05,10:40,22:30,W,1,590,57
238,2023-12-29,Londra,Bucuresti,2024-01-05,13:20,22:30,W,1,430,80
239,2023-12-29,Londra,Bucuresti,2024-01-05,11:30,23:55,W,1,625,56
240,2023-12-29,Bucuresti,Paris,2023-12-30,06:10,08:25,AF,0,195,189
241,2023-12-29,Bucuresti,Paris,2023-12-30,08:40,11:00,AF,0,200,205
242,2023-12-29,Bucuresti,Paris,2023-12-30,13:10,15:30,AF,0,200,219
243,2023-12-29,Bucuresti,Paris,2023-12-30,14:25,16:35,AF,0,190,252
244,2023-12-29,Bucuresti,Paris,2023-12-30,06:50,09:00,AF,0,190,331
245,2023-12-29,Bucuresti,Paris,2023-12-30,06:20,08:40,AF,0,200,305
246,2023-12-29,Bucuresti,Paris,2023-12-30,17:25,19:35,W,0,190,360
247,2023-12-29,Bucuresti,Paris,2023-12-30,05:35,10:00,W,1,325,241
248,2023-12-29,Bucuresti,Paris,2023-12-30,06:00,10:55,W,1,355,307
249,2023-12-29,Bucuresti,Paris,2023-12-30,19:05,23:00,W,1,295,400
250,2023-12-29,Bucuresti,Paris,2023-12-30,13:55,17:50,RO,1,295,407
251,2023-12-29,Bucuresti,Paris,2023-12-30,06:00,10:30,RO,1,330,407
252,2023-12-29,Bucuresti,Paris,2023-12-30,07:10,13:20,RO,1,430,311
253,2023-12-29,Bucuresti,Paris,2023-12-30,04:45,09:15,RO,1,330,425
254,2023-12-29,Bucuresti,Paris,2023-12-30,13:55,19:10,AF,1,375,407
255,2023-12-29,Bucuresti,Paris,2023-12-30,07:10,14:25,AF,1,495,307
256,2023-12-29,Bucuresti,Paris,2023-12-30,12:55,16:30,FR,1,275,621
257,2023-12-29,Bucuresti,Paris,2023-12-30,06:00,11:45,FR,1,405,407
258,2023-12-29,Bucuresti,Paris,2023-12-30,07:00,12:15,RO,1,375,461
259,2023-12-29,Bucuresti,Paris,2023-12-30,12:55,17:25,RO,1,330,538
260,2023-12-29,Paris,Bucuresti,2023-12-30,09:10,13:10,AF,0,180,160
261,2023-12-29,Paris,Bucuresti,2023-12-30,09:25,13:25,AF,0,180,177
262,2023-12-29,Paris,Bucuresti,2023-12-30,12:00,15:50,AF,0,170,245
263,2023-12-29,Paris,Bucuresti,2023-12-30,16:20,20:10,AF,0,170,257
264,2023-12-29,Paris,Bucuresti,2023-12-30,09:40,13:30,AF,0,170,288
265,2023-12-29,Paris,Bucuresti,2023-12-30,18:15,22:05,AF,0,170,288
266,2023-12-29,Paris,Bucuresti,2023-12-30,12:40,16:30,W,0,170,337
267,2023-12-29,Paris,Bucuresti,2023-12-30,06:10,12:10,W,1,300,299
268,2023-12-29,Paris,Bucuresti,2023-12-30,09:20,17:40,W,1,440,206
269,2023-12-29,Paris,Bucuresti,2023-12-30,18:10,01:10,W,1,360,254
270,2023-12-29,Paris,Bucuresti,2023-12-30,19:45,01:45,FR,1,300,311
271,2023-12-29,Paris,Bucuresti,2023-12-30,12:00,18:20,FR,1,320,299
272,2023-12-29,Paris,Bucuresti,2023-12-30,09:50,15:45,RO,1,295,347
273,2023-12-29,Paris,Bucuresti,2023-12-30,19:15,02:40,RO,1,385,270
274,2023-12-29,Paris,Bucuresti,2023-12-30,12:50,19:15,RO,1,325,324
275,2023-12-29,Paris,Bucuresti,2023-12-30,07:05,13:50,RO,1,345,309
276,2023-12-29,Paris,Bucuresti,2023-12-30,12:10,19:50,AF,1,400,266
277,2023-12-29,Paris,Bucuresti,2023-12-30,17:25,01:10,AF,1,405,275
278,2023-12-29,Paris,Bucuresti,2023-12-30,19:20,02:40,AF,1,380,305
279,2023-12-29,Paris,Bucuresti,2023-12-30,06:40,14:00,AF,1,380,307
280,2023-12-29,Paris,Bucuresti,2024-01-02,09:10,13:10,AF,0,180,60
281,2023-12-29,Paris,Bucuresti,2024-01-02,19:10,23:10,AF,0,180,60
282,2023-12-29,Paris,Bucuresti,2024-01-02,15:45,19:45,AF,0,180,115
283,2023-12-29,Paris,Bucuresti,2024-01-02,09:40,13:30,AF,0,170,256
284,2023-12-29,Paris,Bucuresti,2024-01-02,18:15,22:05,AF,0,170,256
285,2023-12-29,Paris,Bucuresti,2024-01-02,12:40,16:30,AF,0,170,256
286,2023-12-29,Paris,Bucuresti,2024-01-02,16:20,20:10,W,0,170,257
287,2023-12-29,Paris,Bucuresti,2024-01-02,12:00,15:50,W,0,170,257
288,2023-12-29,Paris,Bucuresti,2024-01-02,18:40,00:30,W,1,290,248
289,2023-12-29,Paris,Bucuresti,2024-01-02,07:10,13:10,W,1,300,247
290,2023-12-29,Paris,Bucuresti,2024-01-02,07:10,12:30,W,1,260,302
291,2023-12-29,Paris,Bucuresti,2024-01-02,18:15,00:30,W,1,315,247
292,2023-12-29,Paris,Bucuresti,2024-01-02,19:45,01:45,FR,1,300,267
293,2023-12-29,Paris,Bucuresti,2024-01-02,17:35,00:15,FR,1,340,245
294,2023-12-29,Paris,Bucuresti,2024-01-02,06:10,12:10,AF,1,300,301
295,2023-12-29,Paris,Bucuresti,2024-01-02,14:50,22:50,AF,1,420,214
296,2023-12-29,Paris,Bucuresti,2024-01-02,07:05,13:50,AF,1,345,267
297,2023-12-29,Paris,Bucuresti,2024-01-02,09:15,17:50,AF,1,455,216
298,2023-12-29,Paris,Bucuresti,2024-01-02,17:25,02:40,AF,1,495,201
299,2023-12-29,Paris,Bucuresti,2024-01-02,15:05,00:55,AF,1,530,207
300,2023-12-29,Paris,Bucuresti,2024-01-03,15:55,19:55,AF,0,180,49
301,2023-12-29,Paris,Bucuresti,2024-01-03,09:10,13:10,AF,0,180,50
302,2023-12-29,Paris,Bucuresti,2024-01-03,16:20,20:10,AF,0,170,226
303,2023-12-29,Paris,Bucuresti,2024-01-03,09:40,13:30,AF,0,170,244
304,2023-12-29,Paris,Bucuresti,2024-01-03,12:00,15:50,AF,0,170,245
305,2023-12-29,Paris,Bucuresti,2024-01-03,18:15,22:05,AF,0,170,262
306,2023-12-29,Paris,Bucuresti,2024-01-03,08:15,15:25,FR,1,370,140
307,2023-12-29,Paris,Bucuresti,2024-01-03,18:25,02:40,FR,1,435,147
308,2023-12-29,Paris,Bucuresti,2024-01-03,19:05,01:10,FR,1,305,217
309,2023-12-29,Paris,Bucuresti,2024-01-03,19:45,01:45,FR,1,300,222
310,2023-12-29,Paris,Bucuresti,2024-01-03,17:35,00:55,W,1,380,180
311,2023-12-29,Paris,Bucuresti,2024-01-03,10:50,17:35,W,1,345,219
