,date_of_enquiry,departure,destination,flight_date,flight_time,arrival_time,airline,layovers,flight_duration,price
214,2023-12-15,Viena,Cluj,2024-01-04,15:15,20:40,AF,1,265,163
215,2023-12-15,Viena,Cluj,2024-01-05,14:20,16:35,AF,0,75,70
216,2023-12-15,Cluj,Manchester,2023-12-20,06:00,13:00,AF,1,540,70
217,2023-12-15,Cluj,Manchester,2023-12-21,06:55,13:15,AF,1,500,128
218,2023-12-15,Cluj,Manchester,2023-12-22,22:20,08:35,AF,1,735,43
219,2023-12-15,Cluj,Manchester,2023-12-23,06:30,16:00,AF,1,690,92
220,2023-12-15,Cluj,Manchester,2023-12-26,06:40,14:55,AF,1,615,80
221,2023-12-15,Manchester,Cluj,2023-12-26,19:50,11:45,AF,1,835,122
222,2023-12-15,Cluj,Manchester,2023-12-27,09:50,16:00,AF,1,490,139
223,2023-12-15,Manchester,Cluj,2023-12-27,13:55,22:00,AF,1,365,167
224,2023-12-15,Cluj,Manchester,2023-12-28,10:40,14:45,AF,1,365,87
225,2023-12-15,Manchester,Cluj,2023-12-28,16:25,00:45,AF,1,380,219
226,2023-12-15,Cluj,Manchester,2023-12-29,12:20,16:55,AF,1,395,198
227,2023-12-15,Manchester,Cluj,2023-12-29,19:30,04:50,AF,1,440,191
228,2023-12-15,Cluj,Manchester,2023-12-30,06:00,09:45,AF,1,345,278
229,2023-12-15,Manchester,Cluj,2023-12-30,21:40,13:25,AF,1,825,37
230,2023-12-15,Manchester,Cluj,2024-01-02,17:35,00:50,AF,1,315,191
231,2023-12-15,Manchester,Cluj,2024-01-03,05:45,13:05,AF,1,320,79
232,2023-12-15,Manchester,Cluj,2024-01-04,16:20,00:20,AF,1,360,52
233,2023-12-15,Manchester,Cluj,2024-01-05,19:25,04:50,AF,1,445,79
234,2023-12-15,Cluj,Atena,2023-12-20,09:30,14:30,AF,1,300,210
235,2023-12-15,Cluj,Atena,2023-12-21,21:45,02:30,AF,1,285,144
236,2023-12-15,Cluj,Atena,2023-12-22,06:30,12:20,AF,1,350,157
237,2023-12-15,Cluj,Atena,2023-12-23,21:45,02:30,AF,1,285,155
238,2023-12-15,Cluj,Atena,2023-12-26,21:45,08:30,AF,1,645,203
239,2023-12-15,Atena,Cluj,2023-12-26,15:20,20:55,AF,1,335,187
240,2023-12-15,Cluj,Atena,2023-12-27,14:15,18:20,AF,1,245,227
241,2023-12-15,Atena,Cluj,2023-12-27,16:00,20:40,AF,1,280,137
242,2023-12-15,Cluj,Atena,2023-12-28,21:45,02:30,AF,1,285,144
243,2023-12-15,Atena,Cluj,2023-12-28,08:25,13:50,AF,1,325,183
244,2023-12-15,Cluj,Atena,2023-12-29,14:15,18:20,AF,1,245,247
245,2023-12-15,Atena,Cluj,2023-12-29,16:00,20:40,AF,1,280,148
246,2023-12-15,Cluj,Atena,2023-12-30,21:45,02:30,AF,1,285,149
247,2023-12-15,Atena,Cluj,2023-12-30,15:20,20:55,AF,1,335,187
248,2023-12-15,Atena,Cluj,2024-01-02,08:25,13:50,AF,1,325,413
249,2023-12-15,Atena,Cluj,2024-01-03,16:00,20:40,AF,1,280,227
